tripduration,starttime,stoptime,startStationId,startStationName,startStationLatitude,startStationLongitude,endStationId,endStationName,endStationLatitude,endStationLongitude,bikeid,name_localizedValue0,usertype,birth year,gender
1098,2018-05-01 14:26:57,2018-05-01 14:45:15,3191,Union St,40.7182113,-74.0836394,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26161,Annual Membership,Subscriber,1987,2
763,2018-05-01 14:28:39,2018-05-01 14:41:23,3213,Van Vorst Park,40.71848892,-74.047726625,3638,Washington St,40.7242941,-74.0354826,26189,Annual Membership,Subscriber,1976,1
1637,2018-05-01 14:28:52,2018-05-01 14:56:09,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29529,Annual Membership,Subscriber,1965,1
776,2018-05-01 14:29:30,2018-05-01 14:42:27,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3225,Baldwin at Montgomery,40.7236589,-74.0641943,33628,Annual Membership from Citi Bike App,Subscriber,1964,1
1635,2018-05-01 14:31:13,2018-05-01 14:58:29,3184,Paulus Hook,40.7141454,-74.0335519,3198,Heights Elevator,40.748715945380226,-74.04044330120087,29517,Annual Membership,Subscriber,1986,1
247,2018-05-01 14:34:45,2018-05-01 14:38:53,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,26195,Annual Membership,Subscriber,1990,1
182,2018-05-01 14:35:28,2018-05-01 14:38:30,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29271,Join Citi Bike for $14.95/month,Subscriber,1978,1
903,2018-05-01 14:38:35,2018-05-01 14:53:39,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,29246,Annual Membership,Subscriber,1988,2
2200,2018-05-01 14:39:00,2018-05-01 15:15:40,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29623,Annual Membership from Citi Bike App,Subscriber,1960,1
795,2018-05-01 14:43:10,2018-05-01 14:56:26,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,26158,Annual Membership,Subscriber,1972,1
603,2018-05-01 14:51:24,2018-05-01 15:01:27,3195,Sip Ave,40.73074262530658,-74.06378388404846,3211,Newark Ave,40.72152515,-74.046304543,33663,Join Citi Bike for $14.95/month,Subscriber,1970,2
569,2018-05-01 14:51:29,2018-05-01 15:00:58,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73074262530658,-74.06378388404846,33593,Annual Membership,Subscriber,1971,2
272,2018-05-01 14:56:41,2018-05-01 15:01:14,3213,Van Vorst Park,40.71848892,-74.047726625,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,29525,Annual Membership,Subscriber,1973,1
1732,2018-05-01 15:00:48,2018-05-01 15:29:40,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3640,Journal Square,40.73367,-74.0625,29517,Annual Membership,Subscriber,1986,1
117,2018-05-01 15:01:55,2018-05-01 15:03:53,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33648,Annual Membership,Subscriber,1982,1
1136,2018-05-01 15:03:57,2018-05-01 15:22:54,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26219,Join Citi Bike for $14.95/month,Subscriber,1988,2
676,2018-05-01 15:05:36,2018-05-01 15:16:52,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,3184,Paulus Hook,40.7141454,-74.0335519,29668,Annual Membership from Citi Bike App,Subscriber,1983,1
833,2018-05-01 15:07:37,2018-05-01 15:21:31,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,29622,Annual Membership,Subscriber,1987,1
190,2018-05-01 15:09:39,2018-05-01 15:12:50,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,26273,Annual Membership,Subscriber,1952,1
1280,2018-05-01 15:10:30,2018-05-01 15:31:51,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,29494,Annual Membership,Subscriber,1971,2
342,2018-05-01 15:11:57,2018-05-01 15:17:40,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.727595966,-74.044247311,29221,Annual Membership,Subscriber,1970,1
360,2018-05-01 15:15:20,2018-05-01 15:21:20,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3639,Harborside,40.7192517,-74.034234,29434,Annual Membership,Subscriber,1972,1
397,2018-05-01 15:15:37,2018-05-01 15:22:14,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33650,Annual Membership,Subscriber,1990,1
112,2018-05-01 15:16:21,2018-05-01 15:18:13,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33656,Join Citi Bike for $14.95/month,Subscriber,1964,1
181,2018-05-01 15:16:32,2018-05-01 15:19:33,3210,Pershing Field,40.742677141,-74.051788633,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,29644,Join Citi Bike for $14.95/month,Subscriber,1978,1
247,2018-05-01 15:23:02,2018-05-01 15:27:10,3211,Newark Ave,40.72152515,-74.046304543,3187,Warren St,40.7211236,-74.03805095,33607,Annual Membership,Subscriber,1981,1
3724,2018-05-01 15:24:40,2018-05-01 16:26:44,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,30987,Join Citi Bike for $14.95/month,Subscriber,1971,1
466,2018-05-01 15:24:58,2018-05-01 15:32:44,3185,City Hall,40.7177325,-74.043845,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26253,Annual Membership,Subscriber,1994,2
467,2018-05-01 15:26:57,2018-05-01 15:34:44,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3183,Exchange Place,40.7162469,-74.0334588,29273,Annual Membership from Citi Bike App,Subscriber,1990,1
3655,2018-05-01 15:27:45,2018-05-01 16:28:41,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,26318,Annual Membership,Subscriber,1965,2
239,2018-05-01 15:28:52,2018-05-01 15:32:52,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,26237,Annual Membership,Subscriber,1970,1
1045,2018-05-01 15:30:26,2018-05-01 15:47:52,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3201,Dey St,40.737711,-74.066921,29121,Citi Bike Annual Membership,Subscriber,1987,2
260,2018-05-01 15:33:10,2018-05-01 15:37:31,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3211,Newark Ave,40.72152515,-74.046304543,29206,Annual Membership,Subscriber,1956,1
1173,2018-05-01 15:33:19,2018-05-01 15:52:52,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,33635,Annual Membership,Subscriber,1985,1
2946,2018-05-01 15:33:37,2018-05-01 16:22:43,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29623,24 Hour,Customer,NULL,0
2949,2018-05-01 15:33:46,2018-05-01 16:22:56,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,33587,24 Hour,Customer,NULL,0
446,2018-05-01 15:37:36,2018-05-01 15:45:03,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26267,Annual Membership from Citi Bike App,Subscriber,1984,1
406,2018-05-01 15:38:11,2018-05-01 15:44:58,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,26297,24 Hour,Customer,NULL,0
399,2018-05-01 15:38:24,2018-05-01 15:45:04,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,29435,24 Hour,Customer,NULL,0
252,2018-05-01 15:38:26,2018-05-01 15:42:39,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,33650,$25 Off Annual Membership,Subscriber,1977,2
697,2018-05-01 15:39:47,2018-05-01 15:51:25,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3195,Sip Ave,40.73074262530658,-74.06378388404846,33626,Annual Membership,Subscriber,1978,1
358,2018-05-01 15:41:01,2018-05-01 15:46:59,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,26277,Annual Membership,Subscriber,1986,2
806,2018-05-01 15:41:23,2018-05-01 15:54:50,3195,Sip Ave,40.73074262530658,-74.06378388404846,3191,Union St,40.7182113,-74.0836394,33670,Annual Membership,Subscriber,1990,1
381,2018-05-01 15:45:54,2018-05-01 15:52:16,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26219,Join Citi Bike for $14.95/month,Subscriber,1958,1
174,2018-05-01 15:50:02,2018-05-01 15:52:57,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,26188,Annual Membership,Subscriber,1986,1
404,2018-05-01 15:50:03,2018-05-01 15:56:48,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,33634,Annual Membership,Subscriber,1982,1
547,2018-05-01 15:50:32,2018-05-01 15:59:40,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,29542,Annual Membership,Subscriber,1967,1
538,2018-05-01 15:50:37,2018-05-01 15:59:35,3280,Astor Place,40.71928220070702,-74.07126188278198,3213,Van Vorst Park,40.71848892,-74.047726625,29653,Annual Membership,Subscriber,1965,1
334,2018-05-01 15:51:33,2018-05-01 15:57:08,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3187,Warren St,40.7211236,-74.03805095,26160,Annual Membership from Citi Bike App,Subscriber,1975,2
2766,2018-05-01 15:51:51,2018-05-01 16:37:58,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,32769,24 Hour,Customer,NULL,0
2758,2018-05-01 15:51:53,2018-05-01 16:37:52,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33573,24 Hour,Customer,NULL,0
313,2018-05-01 15:52:45,2018-05-01 15:57:58,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3183,Exchange Place,40.7162469,-74.0334588,33655,Annual Membership,Subscriber,1990,1
308,2018-05-01 15:55:17,2018-05-01 16:00:26,3203,Hamilton Park,40.727595966,-74.044247311,3209,Brunswick St,40.7241765,-74.0506564,26195,Annual Membership,Subscriber,1970,1
170,2018-05-01 15:57:14,2018-05-01 16:00:05,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,29522,Annual Membership,Subscriber,1977,1
367,2018-05-01 15:58:42,2018-05-01 16:04:50,3206,Hilltop,40.7311689,-74.0575736,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,26266,Join Citi Bike for $14.95/month,Subscriber,1953,2
457,2018-05-01 16:00:49,2018-05-01 16:08:27,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,33646,Annual Membership,Subscriber,1979,1
281,2018-05-01 16:01:33,2018-05-01 16:06:14,3639,Harborside,40.7192517,-74.034234,3185,City Hall,40.7177325,-74.043845,26256,Annual Membership,Subscriber,1971,1
657,2018-05-01 16:04:27,2018-05-01 16:15:25,3195,Sip Ave,40.73074262530658,-74.06378388404846,3186,Grove St PATH,40.71958611647166,-74.04311746358871,15271,$25 Off Annual Membership,Subscriber,1969,2
348,2018-05-01 16:04:31,2018-05-01 16:10:20,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,26255,Annual Membership,Subscriber,1965,1
346,2018-05-01 16:05:10,2018-05-01 16:10:56,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,26196,Annual Membership,Subscriber,1989,2
215,2018-05-01 16:11:01,2018-05-01 16:14:36,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29522,Annual Membership,Subscriber,1973,1
634,2018-05-01 16:11:39,2018-05-01 16:22:14,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3225,Baldwin at Montgomery,40.7236589,-74.0641943,33594,Annual Membership,Subscriber,1987,2
369,2018-05-01 16:15:24,2018-05-01 16:21:34,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,26303,Annual Membership,Subscriber,1963,1
131,2018-05-01 16:16:07,2018-05-01 16:18:19,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26273,Annual Membership from Citi Bike App,Subscriber,1977,1
292,2018-05-01 16:17:27,2018-05-01 16:22:19,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,26256,Annual Membership,Subscriber,1971,1
271,2018-05-01 16:19:27,2018-05-01 16:23:59,3211,Newark Ave,40.72152515,-74.046304543,3205,JC Medical Center,40.71653978099194,-74.0496379137039,33663,$25 Off Annual Membership,Subscriber,1988,1
405,2018-05-01 16:19:48,2018-05-01 16:26:34,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,29586,Annual Membership,Subscriber,1983,2
448,2018-05-01 16:20:20,2018-05-01 16:27:49,3195,Sip Ave,40.73074262530658,-74.06378388404846,3280,Astor Place,40.71928220070702,-74.07126188278198,33651,Annual Membership,Subscriber,1971,1
582,2018-05-01 16:21:50,2018-05-01 16:31:33,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,29204,Annual Membership,Subscriber,1974,1
208,2018-05-01 16:23:48,2018-05-01 16:27:17,3211,Newark Ave,40.72152515,-74.046304543,3187,Warren St,40.7211236,-74.03805095,29260,$25 Off Annual Membership,Subscriber,NULL,0
1125,2018-05-01 16:24:41,2018-05-01 16:43:27,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3203,Hamilton Park,40.727595966,-74.044247311,29499,Annual Membership from Citi Bike App,Subscriber,1988,1
541,2018-05-01 16:25:00,2018-05-01 16:34:02,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3212,Christ Hospital,40.734785818,-74.050443636,29127,$25 Off Annual Membership,Subscriber,NULL,0
204,2018-05-01 16:26:56,2018-05-01 16:30:20,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3203,Hamilton Park,40.727595966,-74.044247311,26266,Join Citi Bike for $14.95/month,Subscriber,1953,2
316,2018-05-01 16:28:32,2018-05-01 16:33:48,3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.046304543,33562,Annual Membership,Subscriber,1990,1
2581,2018-05-01 16:31:03,2018-05-01 17:14:05,3207,Oakland Ave,40.7376037,-74.0524783,3202,Newport PATH,40.7272235,-74.0337589,29251,Join Citi Bike for $14.95/month,Subscriber,1991,1
1046,2018-05-01 16:32:58,2018-05-01 16:50:24,3195,Sip Ave,40.73074262530658,-74.06378388404846,3191,Union St,40.7182113,-74.0836394,33593,$25 Off Annual Membership,Subscriber,1959,2
303,2018-05-01 16:34:18,2018-05-01 16:39:22,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,33632,Annual Membership from Citi Bike App,Subscriber,1978,1
310,2018-05-01 16:35:18,2018-05-01 16:40:29,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,33631,Annual Membership,Subscriber,1981,1
512,2018-05-01 16:35:22,2018-05-01 16:43:54,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,33663,Annual Membership,Subscriber,NULL,0
672,2018-05-01 16:35:59,2018-05-01 16:47:12,3187,Warren St,40.7211236,-74.03805095,3185,City Hall,40.7177325,-74.043845,26255,Annual Membership,Subscriber,1965,1
1098,2018-05-01 16:40:19,2018-05-01 16:58:37,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,29483,Join Citi Bike for $14.95/month,Subscriber,1978,1
455,2018-05-01 16:41:28,2018-05-01 16:49:03,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.047726625,29668,Annual Membership,Subscriber,1991,2
277,2018-05-01 16:41:30,2018-05-01 16:46:08,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26161,Annual Membership,Subscriber,1982,2
264,2018-05-01 16:41:35,2018-05-01 16:45:59,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29592,Annual Membership,Subscriber,1979,1
553,2018-05-01 16:41:37,2018-05-01 16:50:51,3195,Sip Ave,40.73074262530658,-74.06378388404846,3210,Pershing Field,40.742677141,-74.051788633,33626,Annual Membership from Citi Bike App,Subscriber,1979,1
400,2018-05-01 16:41:53,2018-05-01 16:48:34,3195,Sip Ave,40.73074262530658,-74.06378388404846,3207,Oakland Ave,40.7376037,-74.0524783,29621,Annual Membership,Subscriber,1984,2
278,2018-05-01 16:44:06,2018-05-01 16:48:44,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3203,Hamilton Park,40.727595966,-74.044247311,29266,Annual Membership,Subscriber,1978,1
9270,2018-05-01 16:44:47,2018-05-01 19:19:17,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,33667,$25 Off Annual Membership,Subscriber,1979,1
501,2018-05-01 16:45:29,2018-05-01 16:53:50,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3187,Warren St,40.7211236,-74.03805095,33631,Join Citi Bike for $14.95/month,Subscriber,1958,1
199,2018-05-01 16:47:37,2018-05-01 16:50:56,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3203,Hamilton Park,40.727595966,-74.044247311,29525,Annual Membership,Subscriber,1975,2
1012,2018-05-01 16:48:32,2018-05-01 17:05:25,3201,Dey St,40.737711,-74.066921,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26225,Citi Bike Annual Membership,Subscriber,1987,2
257,2018-05-01 16:48:56,2018-05-01 16:53:14,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,29522,Annual Membership,Subscriber,1983,1
328,2018-05-01 16:50:22,2018-05-01 16:55:50,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,33573,Annual Membership,Subscriber,1982,1
287,2018-05-01 16:53:41,2018-05-01 16:58:29,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,33612,Annual Membership,Subscriber,1973,1
305,2018-05-01 16:54:22,2018-05-01 16:59:27,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.727595966,-74.044247311,33631,$25 Off Annual Membership,Subscriber,1977,1
92,2018-05-01 16:54:23,2018-05-01 16:55:56,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,29250,Annual Membership from Citi Bike App,Subscriber,1989,1
535,2018-05-01 16:54:26,2018-05-01 17:03:21,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,29620,Annual Membership,Subscriber,1974,1
376,2018-05-01 16:55:19,2018-05-01 17:01:35,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,26248,Annual Membership,Subscriber,1981,1
182,2018-05-01 16:55:49,2018-05-01 16:58:52,3203,Hamilton Park,40.727595966,-74.044247311,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,26269,Annual Membership,Subscriber,1978,1
8589,2018-05-01 16:56:18,2018-05-01 19:19:28,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,33558,Annual Membership,Subscriber,1968,1
119,2018-05-01 16:58:47,2018-05-01 17:00:46,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,29308,Annual Membership,Subscriber,1991,1
274,2018-05-01 16:59:17,2018-05-01 17:03:51,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3205,JC Medical Center,40.71653978099194,-74.0496379137039,33617,Annual Membership,Subscriber,1981,1
694,2018-05-01 16:59:46,2018-05-01 17:11:21,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26195,Annual Membership,Subscriber,1986,1
1848,2018-05-01 17:00:04,2018-05-01 17:30:52,3195,Sip Ave,40.73074262530658,-74.06378388404846,3198,Heights Elevator,40.748715945380226,-74.04044330120087,29580,$25 Off Annual Membership,Subscriber,1990,1
238,2018-05-01 17:00:34,2018-05-01 17:04:33,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.71835519823214,-74.03891444206238,33565,Annual Membership,Subscriber,1975,1
305,2018-05-01 17:00:57,2018-05-01 17:06:02,3213,Van Vorst Park,40.71848892,-74.047726625,3209,Brunswick St,40.7241765,-74.0506564,33604,Annual Membership,Subscriber,1967,1
1181,2018-05-01 17:00:59,2018-05-01 17:20:40,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,33646,Annual Membership,Subscriber,1979,1
1591,2018-05-01 17:01:00,2018-05-01 17:27:31,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,32769,Annual Membership,Subscriber,1983,1
1094,2018-05-01 17:01:34,2018-05-01 17:19:49,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,26179,Annual Membership,Subscriber,1980,2
297,2018-05-01 17:01:48,2018-05-01 17:06:45,3481,York St,40.71649,-74.04105,3213,Van Vorst Park,40.71848892,-74.047726625,26208,Annual Membership,Subscriber,1982,1
369,2018-05-01 17:02:22,2018-05-01 17:08:32,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33659,Annual Membership,Subscriber,1983,1
340,2018-05-01 17:03:30,2018-05-01 17:09:11,3195,Sip Ave,40.73074262530658,-74.06378388404846,3225,Baldwin at Montgomery,40.7236589,-74.0641943,33658,Annual Membership,Subscriber,1972,1
532,2018-05-01 17:04:05,2018-05-01 17:12:57,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29201,Annual Membership,Subscriber,1985,1
261,2018-05-01 17:04:30,2018-05-01 17:08:52,3203,Hamilton Park,40.727595966,-74.044247311,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,29498,Annual Membership from Citi Bike App,Subscriber,1988,1
99,2018-05-01 17:04:33,2018-05-01 17:06:12,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3185,City Hall,40.7177325,-74.043845,29592,$25 Off Annual Membership,Subscriber,1981,1
245,2018-05-01 17:04:58,2018-05-01 17:09:04,3183,Exchange Place,40.7162469,-74.0334588,3638,Washington St,40.7242941,-74.0354826,33635,Annual Membership,Subscriber,1967,1
317,2018-05-01 17:05:10,2018-05-01 17:10:27,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33640,Annual Membership,Subscriber,1959,1
151,2018-05-01 17:07:04,2018-05-01 17:09:35,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.71835519823214,-74.03891444206238,33591,Annual Membership,Subscriber,NULL,0
235,2018-05-01 17:07:16,2018-05-01 17:11:11,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,26306,Annual Membership,Subscriber,1963,1
614,2018-05-01 17:08:14,2018-05-01 17:18:28,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.046304543,26304,Annual Membership from Citi Bike App,Subscriber,1990,1
337,2018-05-01 17:09:21,2018-05-01 17:14:59,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29676,Annual Membership,Subscriber,1985,1
484,2018-05-01 17:09:48,2018-05-01 17:17:52,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,33649,Annual Membership,Subscriber,1964,1
402,2018-05-01 17:10:18,2018-05-01 17:17:00,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26235,Annual Membership,Subscriber,1957,1
118,2018-05-01 17:10:23,2018-05-01 17:12:22,3639,Harborside,40.7192517,-74.034234,3183,Exchange Place,40.7162469,-74.0334588,29434,Annual Membership,Subscriber,1989,1
476,2018-05-01 17:11:00,2018-05-01 17:18:56,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.727595966,-74.044247311,33618,$25 Off Annual Membership,Subscriber,1983,1
355,2018-05-01 17:11:34,2018-05-01 17:17:30,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,33619,Join Citi Bike for $14/month,Subscriber,1985,1
701,2018-05-01 17:12:05,2018-05-01 17:23:46,3194,McGinley Square,40.7253399253558,-74.06762212514877,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33570,Annual Membership,Subscriber,1970,1
165,2018-05-01 17:12:28,2018-05-01 17:15:14,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33650,Annual Membership,Subscriber,1972,1
309,2018-05-01 17:12:28,2018-05-01 17:17:37,3202,Newport PATH,40.7272235,-74.0337589,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,33566,Annual Membership,Subscriber,1968,1
560,2018-05-01 17:14:15,2018-05-01 17:23:35,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29266,Annual Membership,Subscriber,1971,2
448,2018-05-01 17:14:36,2018-05-01 17:22:04,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,33640,Annual Membership from Citi Bike App,Subscriber,1995,2
521,2018-05-01 17:14:39,2018-05-01 17:23:20,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26248,Annual Membership,Subscriber,1974,1
353,2018-05-01 17:15:09,2018-05-01 17:21:03,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3639,Harborside,40.7192517,-74.034234,26276,Annual Membership,Subscriber,1977,1
413,2018-05-01 17:15:39,2018-05-01 17:22:32,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,29642,$25 Off Annual Membership,Subscriber,1977,1
1755,2018-05-01 17:15:44,2018-05-01 17:44:59,3183,Exchange Place,40.7162469,-74.0334588,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,33654,Join Citi Bike for $14.95/month,Subscriber,1976,1
2517,2018-05-01 17:15:54,2018-05-01 17:57:52,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3268,Lafayette Park,40.71346382669195,-74.06285852193832,33663,Annual Membership,Subscriber,1987,1
